#ies_format_version: 1.0
#file: 20251209_11000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 7
#timestep_sec: 11.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	str1_cell1_R;	FALSE;	TRUE;	0;	other;	INTEGER,12. Cell (R) (str1_cell1)
#005;	str1_cell1_V;	FALSE;	TRUE;	0;	other;	INTEGER,12. Cell (V) (str1_cell1)
#006;	str1_cell1_T;	FALSE;	TRUE;	0;	other;	INTEGER,12. Cell (T) (str1_cell1)
#007;	str1_cell2_R;	FALSE;	TRUE;	0;	other;	INTEGER,12. Cell (R) (str1_cell2)
#008;	str1_cell2_V;	FALSE;	TRUE;	0;	other;	INTEGER,12. Cell (V) (str1_cell2)
#009;	str1_cell2_T;	FALSE;	TRUE;	0;	other;	INTEGER,12. Cell (T) (str1_cell2)
YYYYMMDD;	hhmmss;	unixtimestamp;	str1_cell1_R;	str1_cell1_V;	str1_cell1_T;	str1_cell2_R;	str1_cell2_V;	str1_cell2_T
20251209;	141112;	1765264272.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	141123;	1765264283.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	141134;	1765264294.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	141145;	1765264305.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	141156;	1765264316.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	141207;	1765264327.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	141218;	1765264338.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	141229;	1765264349.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	141240;	1765264360.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	141251;	1765264371.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	141302;	1765264382.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	141313;	1765264393.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	141324;	1765264404.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	141335;	1765264415.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	141346;	1765264426.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	141357;	1765264437.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	141408;	1765264448.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	141419;	1765264459.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	141430;	1765264470.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	141441;	1765264481.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	141452;	1765264492.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	141503;	1765264503.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	141514;	1765264514.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	141525;	1765264525.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	141536;	1765264536.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	141547;	1765264547.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	141558;	1765264558.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	141609;	1765264569.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	141620;	1765264580.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	141631;	1765264591.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	141642;	1765264602.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	141653;	1765264613.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	141704;	1765264624.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	141715;	1765264635.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	141726;	1765264646.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	141737;	1765264657.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	141748;	1765264668.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	141759;	1765264679.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	141810;	1765264690.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	141821;	1765264701.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	141832;	1765264712.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	141843;	1765264723.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	141854;	1765264734.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	141905;	1765264745.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	141916;	1765264756.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	141927;	1765264767.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	141938;	1765264778.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	141949;	1765264789.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	142000;	1765264800.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	142011;	1765264811.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	142022;	1765264822.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	142033;	1765264833.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	142044;	1765264844.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	142055;	1765264855.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	142106;	1765264866.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	142117;	1765264877.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	142128;	1765264888.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	142139;	1765264899.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	142150;	1765264910.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	142201;	1765264921.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	142212;	1765264932.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	142223;	1765264943.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	142234;	1765264954.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	142245;	1765264965.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	142256;	1765264976.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	142307;	1765264987.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	142318;	1765264998.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	142329;	1765265009.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	142340;	1765265020.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	142351;	1765265031.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	142402;	1765265042.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	142413;	1765265053.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	142424;	1765265064.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	142435;	1765265075.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	142446;	1765265086.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	142457;	1765265097.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	142508;	1765265108.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	142519;	1765265119.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	142530;	1765265130.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	142541;	1765265141.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	142552;	1765265152.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	142603;	1765265163.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	142614;	1765265174.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	142625;	1765265185.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	142636;	1765265196.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	142647;	1765265207.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	142658;	1765265218.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	142709;	1765265229.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	142720;	1765265240.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	142731;	1765265251.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	142742;	1765265262.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	142753;	1765265273.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	142804;	1765265284.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	142815;	1765265295.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	142826;	1765265306.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
20251209;	142837;	1765265317.000;	       err32;	       err32;	       err32;	       err32;	       err32;	       err32
